36.27411	39.78138	69.01723
87.88397	42.73080	43.88141
40.09394	 0.08364	32.72275
14.14006	82.82183	73.42162
26.21363	93.15037	57.01499
 7.23131	89.23083	25.27746
18.59215	 2.48563	28.37504
67.28466	95.00738	10.60940
13.38249	51.89153	93.40120
80.48279	46.50885	40.16822
 9.84570	38.18306	44.40139
80.69856	91.94601	40.17652
61.31493	22.98928	 4.55352
76.62893	 2.33799	55.85421
44.30810	67.34759	12.37299
18.71512	60.83117	65.26263
86.91624	64.25179	46.12933
39.52097	10.47830	97.98027
 7.43781	56.98892	59.35573
36.58376	 8.44977	73.58718
99.30571	78.66679	48.56531
18.32365	 2.69242	74.61865
 6.19256	37.61895	11.38794
86.08374	39.79268	26.57163
83.95303	98.83720	66.64411
19.78180	11.53871	68.40730
 4.38515	36.40453	34.99523
47.38758	 2.26611	62.95971
84.62061	42.92157	28.50305
30.36836	27.90772	47.26149
45.78921	67.56489	 3.95240
52.60417	60.31129	38.26006
45.57157	21.65868	89.77648
36.97292	11.66967	19.72960
65.03112	 8.84797	38.31583
93.69953	67.70802	90.12270
52.99769	93.41725	55.65154
44.07096	13.55786	95.96115
39.12645	94.04295	32.66435
 1.42985	27.31855	60.63637
26.90055	97.75422	57.49612
75.41469	 3.57608	33.03204
72.34616	26.84698	30.36579
17.62412	 6.16748	54.75196
55.39885	99.34766	42.34413
33.52222	86.27556	97.25119
85.20082	 9.38058	43.83104
40.40822	54.13257	97.03931
73.74896	74.74149	19.79254
12.11728	90.12440	73.96413
 6.91517	59.80484	98.86573
10.24086	39.65968	11.39958
84.80399	10.13374	89.60781
48.87777	69.25352	84.87133
47.97737	15.58887	49.55735
88.09466	 9.27058	76.99968
 9.18855	15.18045	58.32659
19.26746	46.90783	26.27534
64.26686	21.94854	72.25605
99.61059	28.59837	62.57241
78.55646	15.88404	19.07385
99.91716	55.19914	40.93644
61.91349	45.95705	80.17127
29.11602	11.59484	56.52794
28.79162	69.18562	76.35523
32.24359	 2.92254	58.00894
38.37412	35.13034	79.40225
23.24838	67.67594	55.42777
70.20701	47.67009	18.29139
46.18799	98.37536	36.19925
 2.12642	21.41939	11.77346
38.47820	31.11327	53.84722
65.43411	 9.29433	80.17056
29.74998	 6.85692	85.86640
63.70513	16.18926	47.02048
52.67491	 6.08567	67.25177
12.94780	83.42170	73.75743
64.20313	70.81742	16.99889
83.31257	24.80950	17.46740
75.29049	98.55657	81.17678
43.65602	39.53858	30.90752
66.50954	25.89013	 7.25834
94.63073	48.98896	51.59259
80.72416	82.56144	36.85819
91.74789	32.37612	93.02740
60.69448	18.14729	32.67904
86.39020	26.21398	 1.47112
56.63384	94.52967	59.83080
99.52830	39.98446	71.06293
27.17606	50.16588	82.93691
 9.29440	56.03390	64.12233
84.72714	81.82376	 5.39387
83.19565	87.51893	66.19609
83.83659	37.61450	52.82532
18.57544	77.11056	32.83130
41.92875	78.58601	16.93271
94.80733	16.69470	27.43178
32.72549	49.25186	75.85852
55.22695	23.72547	44.54107
40.50744	 7.00903	70.75875
10.82364	61.33344	87.83980
51.63880	85.07420	38.61364
91.21462	 9.82328	99.85451
87.16258	29.99890	57.45540
 3.86516	95.13615	61.40499
27.55784	46.91476	84.05441
 6.03881	58.85537	57.90349
83.31598	22.52245	34.94674
79.33559	55.42925	53.18603
68.36471	98.57036	 6.87707
50.18434	32.04987	57.64059
66.71494	 5.30505	85.08278
98.46566	22.49534	78.68612
 6.88925	47.43539	46.79090
72.44860	61.84320	96.72088
92.39864	53.49312	33.08604
53.67485	59.24963	56.82815
35.87281	 4.02387	59.19054
16.03407	93.81436	39.24712
 8.27365	72.87112	 9.54836
98.91381	31.18199	23.47286
 9.73639	60.45788	54.17972
 6.70735	94.51082	 2.86153
15.83199	31.62321	76.80524
78.26824	27.06112	58.72785
87.18243	43.23261	41.33891
85.28409	26.17043	46.03371
43.46281	61.78498	26.64156
 0.43748	61.99140	67.01224
 2.89288	32.01159	50.65286
57.15372	96.84586	88.40491
51.57851	52.71128	22.77432
 8.04854	45.80779	40.54950
74.35418	35.97224	50.97551
10.40516	 7.32867	24.62947
43.30826	61.29902	89.98283
20.86783	50.96316	57.17711
15.77026	96.86371	92.34532
69.18617	68.24215	57.66813
59.40443	58.49334	89.86701
46.00375	79.16648	55.54573
31.93434	56.44385	23.09440
13.99430	 2.60369	76.73628
83.54481	27.85372	10.95356
49.76671	48.91519	24.32420
54.82355	21.75522	97.43297
90.36381	74.11477	32.33043
96.36934	74.68319	95.36398
52.02036	55.26823	77.26480
10.74763	69.64637	94.13129
 2.52460	49.67464	33.62525
70.02330	99.38553	24.82717
10.10650	66.94836	39.18301
29.50411	10.34236	16.85161
20.64861	68.57287	78.16341
46.03855	28.20716	61.96375
 4.68283	57.05493	76.27589
34.73322	35.45884	76.07444
26.78516	20.12516	59.70319
49.10466	81.17372	47.18265
71.43962	24.90824	90.88744
59.28032	88.81024	50.57744
53.97734	37.99328	25.33162
48.38512	29.61648	63.09100
61.46062	75.11933	99.90918
75.80368	47.29952	61.90785
89.74036	82.07682	28.92038
31.93196	53.90685	15.09229
78.20217	22.85735	97.50074
 3.23902	86.14490	41.77774
84.40215	68.87319	64.56039
33.54031	41.52380	24.08949
73.35890	93.13032	97.68357
68.36703	28.18604	33.02613
28.02640	16.95242	44.06067
74.85024	62.95005	62.36023
78.37821	58.05217	77.49754
60.12854	64.94434	97.64469
98.96506	26.25047	88.67457
18.11741	60.64881	81.35961
67.62854	95.57422	24.64544
96.18693	59.85263	47.95134
90.66572	 6.00329	42.09923
80.99813	77.97037	17.24874
56.20807	71.73591	98.65493
27.42656	47.41910	11.60415
50.27176	96.26514	33.09408
37.77520	19.67092	20.34801
16.52544	16.54690	66.26787
79.66642	70.28767	59.74854
 7.81875	99.20752	48.83286
20.22370	64.12795	34.66425
87.95620	31.24945	80.66792
83.11398	16.87689	96.84495
94.40630	98.09578	49.82905
64.00397	65.57554	66.51981
61.37892	86.71039	61.86023
71.42568	51.63666	36.97856
83.50542	10.49342	12.88255
 5.98141	79.96675	82.68545
51.96113	33.52902	59.54293
63.30836	57.50577	85.74346
94.37903	 6.53978	27.34949
86.80827	93.54362	91.04099
59.37322	83.28152	58.61409
32.20440	23.87291	49.84245
59.21714	48.96549	62.93709
18.74556	12.93929	95.60066
33.27212	56.00083	25.43601
52.75838	24.66476	 3.76173
25.72567	46.91658	43.41138
38.02686	 9.67231	14.87174
65.46591	45.04895	 5.46218
 7.65468	99.97015	29.36370
80.20338	95.90764	92.75134
25.72962	81.17558	82.28206
69.13399	80.19926	21.09120
83.42318	14.16012	89.77675
79.17641	28.75805	 9.50304
82.47211	61.92814	51.31897
53.76153	80.91916	94.85256
59.50021	45.51839	13.02088
52.95521	71.81095	85.93241
16.32989	69.65727	39.75948
84.41389	72.12637	35.39717
48.95842	22.13041	 7.55206
35.48969	73.91048	34.03290
15.88699	16.72207	17.81867
21.42792	76.37046	81.34147
21.82308	59.80631	55.18431
11.02129	 6.52133	46.94103
51.71568	30.38392	67.26652
65.77064	21.43727	45.81912
89.90320	57.18264	75.19196
89.59594	68.20756	96.71156
79.90968	68.35946	72.81693
 3.88798	87.44833	48.58366
54.89925	36.35052	 5.02731
 6.78041	28.82458	 6.00563
15.36716	59.41872	 5.81705
19.94919	18.97699	54.57576
85.70991	83.31657	30.92237
25.12252	23.78436	88.78820
34.80194	50.35573	93.09058
62.53828	 6.56420	60.85006
55.03928	88.68413	38.27348
19.15753	29.38445	13.79048
49.11586	68.87727	42.53011
55.04016	89.01106	26.41970
 5.48160	35.94369	54.42145
86.17184	81.38678	32.88347
20.63885	71.22241	 0.69637
85.64113	88.36344	21.62825
49.30083	51.92393	72.20837
11.50902	22.92154	36.67932
66.37194	98.97342	17.45665
13.87601	88.68334	70.74283
19.37911	63.95187	73.17685
60.90026	 8.69184	52.11778
86.97398	22.81597	76.96023
69.30596	37.30781	70.16213
58.72460	92.21776	95.82484
90.01566	41.86902	 5.43006
50.72598	64.16210	53.57150
75.94276	42.80115	17.46648
57.13305	 8.28630	 2.97545
80.99642	61.68877	11.06638
79.68554	 6.70552	63.51571
18.62033	81.37085	76.96288
52.90577	74.63041	 8.78805
 0.91055	34.46337	58.72602
73.99205	98.21984	97.87909
28.26791	96.98893	14.78956
18.94300	31.91188	 0.63527
52.58324	71.58123	 0.77918
41.77510	93.25351	47.37343
29.01068	88.37408	51.37400
42.24774	55.35864	84.09756
64.73209	15.32616	58.79320
 3.01281	55.77954	13.24190
86.70266	46.56840	27.35600
97.26933	67.29154	45.46833
67.36858	99.45630	86.68553
12.33242	69.21700	58.35100
74.80720	22.99565	48.19926
62.15563	76.37281	49.89007
77.53087	26.06567	38.77326
 9.17621	42.38658	96.57530
26.84804	32.21430	35.76616
55.62051	45.65990	13.71691
98.04559	65.12568	81.66130
94.69594	42.66518	72.91555
45.75683	93.36183	56.20288
95.71171	49.66469	25.76800
12.57201	 7.27461	70.93580
48.59720	81.56949	19.46309
58.58205	86.50133	32.59531
32.41151	17.39075	67.33463
58.99424	 5.08007	46.86739
11.02986	58.87231	18.58868
32.87309	96.38590	68.96721
58.03540	24.23810	48.35554
31.56342	61.52300	21.08349
44.29701	85.71891	92.03279
49.72666	67.89929	76.19527
94.31639	64.65178	44.98784
12.26148	47.40754	60.17597
66.10558	37.58330	 7.53611
72.53056	40.64771	78.14394
26.56537	31.81093	79.47495
61.80318	99.54272	77.64791
74.46608	77.74447	40.09021
72.85064	30.58989	 1.54380
54.26108	46.30916	19.03155
19.59828	 8.81210	26.08289
 8.01612	70.66264	96.81240
12.10692	 4.61120	90.56061
46.91173	 6.90420	 8.40260
14.87788	 8.77327	13.99356
53.02609	12.52991	59.04776
14.53629	49.67000	97.26954
94.29979	 0.68935	67.46799
84.00748	20.52871	31.96138
97.86894	19.62557	75.95322
61.74443	76.35589	53.94498
73.71117	73.57599	37.10541
13.65688	64.78552	59.34203
80.21002	71.13278	66.09122
48.64502	51.87251	39.71867
93.09138	64.32507	 4.52502
88.80716	75.96607	83.34462
84.19376	24.91359	20.20570
44.94772	18.75263	81.20565
20.07827	84.51472	74.17496
57.31572	21.82316	17.49788
41.75835	46.47541	14.31487
34.19892	91.87762	28.54247
51.53928	44.20656	17.49526
28.64029	63.31892	75.63157
20.86870	83.01494	19.65995
55.75397	11.14236	90.25807
87.78119	88.53879	59.36769
88.98534	68.79908	83.20228
45.58335	 6.95015	59.21491
54.45235	63.60331	93.77364
38.38170	 7.32922	70.85597
35.16163	 1.17645	81.19229
69.80887	63.64359	 0.89236
72.10630	35.08078	25.31076
33.18029	89.75614	96.22630
37.36190	21.55671	63.45986
 4.38217	13.91217	78.96642
66.55973	44.55579	41.72216
40.11621	24.47300	61.44332
30.30936	34.31376	49.30656
91.47872	27.17892	98.45422
63.83056	97.59088	96.32763
91.25323	45.71977	85.19871
82.22518	41.05375	15.57911
 1.68365	80.45930	45.31921
80.95267	39.38638	76.26000
96.61546	25.16844	40.58391
92.11902	70.38843	31.70096
47.48023	62.43135	 8.63645
69.26042	20.61873	66.05761
31.69027	32.87178	23.98726
44.30228	20.34876	64.93580
17.19235	92.19877	21.73288
36.12160	16.24347	73.17713
35.13845	87.69893	60.59006
91.96364	46.17437	58.65724
20.03567	96.53747	67.41442
97.07496	70.01733	28.57419
57.07887	85.40115	75.55247
22.27598	70.86830	63.61361
35.04746	65.87692	29.53193
77.95422	16.32392	98.27960
81.16475	 1.75817	53.90447
57.90436	 4.25035	99.74631
93.12523	32.40165	38.32387
39.30779	51.38697	59.69254
73.60639	88.34685	97.26198
93.97590	60.40528	96.09581
15.74291	98.79840	71.39662
93.11486	63.22013	44.76375
24.57606	 2.02636	13.43356
36.51190	37.72065	49.19960
39.35585	44.58910	74.24232
57.75590	63.47939	77.93335
69.49540	77.36045	77.11645
64.90368	11.64682	30.07599
78.95923	60.88724	34.41550
83.15619	 4.22523	22.13898
54.18287	78.44821	12.23798
65.06977	21.58062	78.76138
15.32934	11.93901	29.64720
29.16134	72.62714	34.87782
25.54580	65.99907	34.80115
85.23165	60.75228	49.22593
20.43627	 2.04313	12.21079
 0.13656	80.70021	57.58450
42.44111	23.39045	79.75241
27.49606	94.74987	 0.57261
86.34409	84.40436	46.89539
 4.55808	53.78842	55.80919
55.69339	86.75174	16.50284
66.27788	 0.60023	90.40252
71.27011	90.12171	87.30784
95.47318	48.92335	71.11419
65.42672	77.12587	40.08583
50.62146	86.58105	79.21917
78.70608	72.73842	21.41586
55.07107	35.30127	75.46210
33.40455	94.20916	42.99821
 9.19864	92.79536	40.29598
 2.64603	59.41883	 0.95508
61.59377	56.53363	58.28657
80.73328	81.23567	15.70734
 2.63671	95.81258	25.53405
94.74149	12.63625	66.43021
40.22402	85.32044	59.50156
 2.01192	37.86898	60.46159
12.25262	26.37428	25.91536
83.02381	35.96411	 8.01108
70.65583	22.74619	58.43547
57.93112	44.54121	 6.95150
82.57375	28.46827	95.07537
21.79431	89.80270	47.91332
45.45692	88.16362	70.02942
93.75605	68.02562	92.75583
48.47968	29.37166	59.57747
 8.17000	14.23030	69.30037
36.18517	72.95936	 2.51007
62.57325	68.07105	74.28096
38.61043	84.11764	 1.40885
22.05905	19.15680	44.97902
93.07399	78.42301	22.96668
93.33325	91.02583	 2.66197
 2.99989	 2.00591	72.20959
47.18611	90.04046	73.00006
41.94201	40.18918	22.60137
35.45678	64.33843	76.12326
23.78946	47.19530	38.40577
 5.03984	49.99567	 9.72342
35.23696	29.70189	96.58613
77.15991	39.87812	37.56937
28.37725	37.21613	88.79585
79.81042	 6.50585	 0.15408
97.65532	66.95875	65.09535
83.94569	41.84896	50.35248
90.41814	91.73828	86.72405
58.74385	19.42924	53.78114
88.88859	33.21495	83.77025
39.34880	72.78623	62.58967
17.60539	25.62990	66.69189
41.77499	43.75319	57.32251
93.47280	21.83609	81.13154
11.63373	 8.27806	72.11519
38.96605	43.93514	57.47250
49.40802	98.76067	76.44738
70.63536	49.24470	35.74520
79.55303	55.63391	70.87426
 7.26127	 7.76394	31.30169
45.87833	79.00079	91.65809
34.05609	84.75566	71.65865
56.47372	75.15169	74.70438
73.70385	67.29107	 0.76502
92.62489	71.72517	71.19125
34.63820	71.57578	22.09271
76.36837	24.78023	 7.10620
 8.23569	36.35754	 4.25521
 6.68837	61.21874	80.36269
39.20787	54.57510	39.86764
85.72231	23.13411	83.56360
75.62688	39.99807	78.45376
51.17441	49.61374	 3.73377
 8.45443	11.53214	30.76710
 2.89495	63.73167	45.70421
18.18812	46.21101	26.74491
66.41878	84.15915	47.51116
 0.74943	91.01014	51.14554
 8.64681	10.17031	86.25776
83.38329	83.25968	68.78717
26.68523	66.29609	45.58628
60.54370	84.12170	52.64574
58.34447	61.33942	30.21756
98.48642	97.74944	35.07371
98.52614	 2.96825	 6.64055
85.07436	21.15691	19.93171
14.91342	74.75071	43.37565
74.97699	72.85479	36.07107
83.44023	 6.02079	72.04288
18.79518	64.04643	37.81689
91.23909	50.12707	 4.70706
98.88027	63.75440	46.73662
53.95392	22.89300	57.28765
67.38609	18.25265	33.97160
27.92385	 3.46012	36.83343
66.94167	24.13523	60.61750
73.20752	98.60858	93.09295
91.95295	73.96505	75.35963
75.78355	51.18625	51.59902
85.52068	66.30405	63.50259
12.70346	93.77043	77.81799
77.08392	97.14171	89.45135
78.08992	95.74245	52.92702
93.48274	82.93704	83.34877
19.91961	70.26822	79.56777
25.21074	71.39938	34.79662
73.40196	76.78449	93.56514
72.17582	42.93460	92.98291
10.54081	71.03889	55.42450
24.09446	67.10559	45.35953
51.13339	69.45712	 7.73539
95.76004	81.54527	75.38049
72.33965	63.75265	75.05764
47.51723	14.05406	15.70068
66.21613	63.41176	19.42284
70.60712	27.38406	32.06687
27.15229	52.93624	77.08446
63.15202	38.28196	12.16121
50.97110	 8.32303	42.10551
41.03472	29.88777	95.73989
41.54538	38.93627	46.73358
41.27698	 6.07366	82.11264
88.40217	26.44928	55.86710
64.05748	71.00140	44.37485
47.94074	74.35049	72.54821
37.11403	92.83902	68.48221
35.59281	56.73980	42.45378
 2.82961	 7.54302	50.08257
 8.12744	34.13255	25.18065
85.15219	59.88978	10.47812
 4.89760	42.97593	28.03586
67.66706	 6.00234	99.52379
46.90778	30.46454	52.09343
21.35411	 6.38791	49.99001
37.56213	18.74635	81.99751
66.55326	 1.93261	 9.85280
11.44039	 9.58461	14.69710
87.56477	49.81469	53.73701
94.84100	81.43491	32.47801
71.37016	61.22537	24.51925
82.69705	17.88714	17.81390
69.10780	38.80759	77.02108
68.36845	16.02065	24.78406
80.21330	 2.22903	94.78966
20.06122	 7.54936	21.23663
42.26750	84.41719	20.00001
89.41164	 5.96518	86.03383
64.44001	84.88938	46.98300
53.87666	17.38824	47.62187
32.35286	 6.72254	81.74249
27.83028	 4.84457	92.01410
46.89598	 7.04452	62.01321
28.80112	48.25939	45.26850
97.99823	84.97001	81.92259
90.39661	89.15932	13.45462
16.33676	 7.07681	86.19445
22.91828	 0.65743	55.92813
 4.38799	 2.31539	61.74911
96.09843	43.85190	56.65931
54.61408	36.87691	82.13208
33.18330	37.78488	21.30297
41.74975	26.88711	72.43724
